# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of strong positive crossover interference
#     (the gamma model with nu=11.3)
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.092891760904685,0.00355643525546969,0.413976916228284,0.155973015617319,0.015781664321840,0.300305517068089,0.043203842810130,0.051052867353767,0.019706176593648
0.0941558441558442,0.00390404442348209,0.409880959527442,0.156667943616765,0.015988452588947,0.301578436077888,0.043734356333416,0.052019051615106,0.020130800229770
0.0954323001631322,0.00428165098574882,0.405801515936596,0.157351452086302,0.016195576773694,0.302829748402358,0.044264309317524,0.052995983574644,0.020561413902244
0.0967213114754098,0.00469146948311672,0.401738625321470,0.158023498050688,0.016403031905452,0.304059417276163,0.044793642635984,0.053983716141646,0.020998068658261
0.0980230642504119,0.00513584532960031,0.397692331119682,0.158684035764324,0.016610814514568,0.305267401575952,0.045322298981723,0.054982302006435,0.021440816026905
0.0993377483443709,0.00561725985057914,0.393662680469626,0.159333016593435,0.016818922717291,0.306453655656897,0.045850222964443,0.055991793568565,0.021889708019334
0.100665557404326,0.00613833528800486,0.389649724346323,0.159970388903565,0.017027356307669,0.307618129203125,0.046377361219225,0.057012242874328,0.022344797135199
0.102006688963211,0.00670183974747048,0.385653517698237,0.160596097942331,0.017236116851427,0.308760767070748,0.046903662516666,0.058043701544788,0.022806136365467
0.103361344537815,0.00731069206010205,0.381674119585221,0.161210085721066,0.017445207783524,0.309881509131131,0.047429077877931,0.059086220701071,0.023273779195083
0.104729729729730,0.00796796652973662,0.377711593315986,0.161812290891367,0.017654634507008,0.310980290106339,0.047953560690299,0.060139850878065,0.023747779600875
0.106112054329372,0.00867689753393235,0.373766006591979,0.162402648630785,0.017864404499391,0.312057039424735,0.048477066835496,0.061204641950538,0.024228192056898
0.107508532423208,0.00944088394475444,0.369837431642443,0.162981090514376,0.018074527415689,0.313111681050203,0.048999554809817,0.062280643031037,0.024715071526284
0.108919382504288,0.0102634933331280,0.365925945365394,0.163547544397174,0.018285015198952,0.314144133334730,0.049520985857411,0.063367902381172,0.025208473460827
0.110344827586207,0.0111484659181567,0.362031629461873,0.164101934288861,0.018495882189227,0.315154308856656,0.050041324099402,0.064466467302830,0.025708453790929
0.111785095320624,0.0120997182204520,0.358154570575985,0.164644180242593,0.018707145240507,0.316142114288355,0.050560536677729,0.065576384046205,0.026215068924743
0.113240418118467,0.0131213463761530,0.354294860418214,0.165174198225532,0.018918823830272,0.317107450227440,0.051078593884069,0.066697697677530,0.026728375726992
0.114711033274956,0.0142176290660634,0.350452595900848,0.165691900016027,0.019130940181212,0.318050211081791,0.051595469312579,0.067830451981879,0.027248431515852
0.116197183098592,0.0153930300119945,0.346627879253638,0.166197193083264,0.019343519374611,0.318970284918961,0.052111139996686,0.068974689324538,0.027775294038525
0.117699115044248,0.0166521999903059,0.342820818142570,0.166689980484456,0.019556589470214,0.319867553349658,0.052625586559578,0.070130450528789,0.028309021454808
0.119217081850534,0.0179999783104042,0.339031525778018,0.167170160762533,0.019770181624148,0.320741891410854,0.053138793362386,0.071297774739591,0.028849672312740
0.120751341681574,0.0194413937041245,0.335260121014847,0.167637627851423,0.019984330207270,0.321593167461935,0.053650748655342,0.072476699284360,0.029397305521779
0.122302158273381,0.0209816645699694,0.331506728441000,0.168092270984156,0.020199072920374,0.322421243083247,0.054161444725691,0.073667259518933,0.029951980316982
0.123869801084991,0.0226261985145464,0.327771478462196,0.168533974621756,0.020414450914008,0.323225973013217,0.054670878058180,0.074869488690767,0.030513756230290
0.125454545454545,0.0243805911321371,0.324054507364479,0.168962618374732,0.020630508898285,0.324007205065530,0.055179049480383,0.076083417765897,0.031082693041029
